,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
253,40010311,Factibilidad de cogeneración geotérmica en Puyuhuapi,01/01/2019,01/01/2021,"D. Morata / M. Reich, M. Parada, D. Daniele",Departamento de Geología,Fondos de Innovación para la Competitividad,GORE Aysén
254,1191866,VOLATILES: VOLatile Abundances and Their Influence on Lonquimay¿s Eruptive Style,01/07/2018,01/07/2018,D. Morata,Departamento de Geología,FONDECYT,Regular
255,FIC201801,Climatización distrital geotérmica en la ciudad de Coyhaique,01/07/2022,01/07/2022,D. Morata,Departamento de Geología,Fondos de Innovación para la Competitividad,GORE Aysén
256,FIC201809,Invernadero geotérmico para cultivo de plantines,01/07/2022,01/07/2022,D. Morata,Departamento de Geología,Fondos de Innovación para la Competitividad,GORE O'Higgins
257,1181535,VOLATILES: VOLatile Abundances and Their Influence on Lonquimay¿s Eruptive Style ,01/07/2017,01/07/2017,D. Morata,Departamento de Geología,FONDECYT,Regular
258,3180547,Fluid and heat migration of an induced plume due to reinjection operations in fractured geothermal reservoirs: from laboratory scale models to natural geothermal systems,01/03/2018,01/03/2021,J. Letelier / D. Morata,Departamento de Geología,FONDECYT,Postdoctorado
259,3170066,Andean geothermal reservoir modeling: From experimental laboratory scale and direct numerical simulations to real geothermal reservoirs,01/08/2016,01/08/2016,J. Letelier / D. Morata,Departamento de Geología,FONDECYT,Postdoctorado
260,40000493,Climatización geotérmica en una escuela de Coyhaique,01/11/2017,01/05/2020,D. Morata,Departamento de Geología,Fondos de Innovación para la Competitividad,GORE Aysén
261,1171289,VOLATILES: Volatile evolution and tectonic influence on lonquimay¿s eruptive style,01/09/2016,01/09/2016,D. Morata,Departamento de Geología,FONDECYT,Regular
262,3160432,"Timescales for low-pressure magmatic evolution at central andes, northern Chile",01/11/2015,01/11/2018,D. Morata,Departamento de Geología,FONDECYT,Postdoctorado
263,FIC201620,Estimación y valorización del potencial geotérmico en el Maule: Aplicaciones al sector productivo y residencial de la región,01/07/2022,01/07/2022,D. Morata,Departamento de Geología,Fondos de Innovación para la Competitividad,GORE Maule
264,3150237,"Timescales for shallow magmatic evolution at Central Andes, northern Chile",01/11/2014,01/11/2014,D. Morata,Departamento de Geología,FONDECYT,Postdoctorado
265,REDES140036,A multidisciplinary geoscience network for Geothermal Research and training in Chile: the New Zealand experience,01/12/2014,01/06/2016,D. Morata,Departamento de Geología,Cooperación Internacional: Multilateral y vinculación,Apoyo a la Formación de Redes Internacionales_Centros
266,712RT0449,Métodos avanzados para la visualización del subsuelo (MAVS),01/03/2012,01/03/2015,"E. Contreras, D. Morata, E. Vera",PUC. Escuela de Ing. Civil,Prog. Iber. de Ciencia yTec. para el Des.,CYTED-Redes
267,EQM-120098,Laboratorio de espectrometría de masas con plasma acoplado por inducción de tipo cuadrupolo (ICQ-MSQ),01/12/2012,01/12/2013,"L. Barra / D. Morata, M. Reich",Departamento de Geología,FONDEQUIP,Concurso de Equipamiento Científico
