,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
72,"Farias, P",The determinants of knowledge of the total cost of cash advances,2017,TRIMESTRE ECONOMICO,SCOPUS/SCIELO-otros paises /ISI/UCH/VID,http://dx.doi.org/10.20430/ete.v84i336.608,10.20430/ete.v84i336.608
73,Farías P.,Identifying the factors that influence eWOM in SNSs: the case of Chile,2017,INTERNATIONAL JOURNAL OF ADVERTISING,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1080/02650487.2017.1364033,10.1080/02650487.2017.1364033
74,"Farias, P",Determinants of perceived and actual knowledge of commission paid by contributors in the pension funds industry,2017,BRQ-BUSINESS RESEARCH QUARTERLY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.brq.2016.09.001,10.1016/j.brq.2016.09.001
75,"Farías P., Torres E., Mora Cortez R.",A new model for measuring salesperson lifetime value,2017,JOURNAL OF BUSINESS & INDUSTRIAL MARKETING,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1108/JBIM-09-2016-0205,10.1108/JBIM-09-2016-0205
76,"Farias, P",Measurement and graphic representation of cultural distances between Latin American countries,2016,CONVERGENCIA-REVISTA DE CIENCIAS SOCIALES,ISI/SCOPUS/SCIELO-otros paises /UCH/VID,,
77,"Farias, P; Fistrovic, B",Consumer preferences using the maximum difference method,2016,RAE-REVISTA DE ADMINISTRACAO DE EMPRESAS,ISI/SCOPUS/SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.1590/S0034-759020160202,10.1590/S0034-759020160202
78,"Farias, P",The effectiveness of oppositional advertising,2015,ESTUDIOS GERENCIALES,SCIELO-otros paises /ESCI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.estger.2014.08.005,10.1016/j.estger.2014.08.005
79,"Farias, P",DETERMINANTS OF THE SUCCESS OF GLOBAL AND LOCAL BRANDS IN LATIN AMERICA,2015,RAE-REVISTA DE ADMINISTRACAO DE EMPRESAS,ISI/SCOPUS/SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.1590/S0034-759020150506,10.1590/S0034-759020150506
80,"Farias, P; Rodriguez, R",Segment disclosures under IFRS 8's management approach: has segment reporting improved?,2015,SPANISH JOURNAL OF FINANCE AND ACCOUNTING-REVISTA ESPANOLA DE FINANCIACION Y CONTABILIDA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1080/02102412.2014.987445,10.1080/02102412.2014.987445
81,"Galasso, F., Farías, P",CASEN survey: statistical and methodological misleads in key public policy in Chile,2014,Emerald Emerging Markets Case Studies,SCOPUS/UCH/VID,http://dx.doi.org/10.1108/EEMCS-03-2013-0023,10.1108/EEMCS-03-2013-0023
82,"FARIAS, Pablo",Divulgación del valor en riesgo (VaR) previo a la crisis en el sector bancario español,2014,AD-MINISTER,SCIELO-otros paises /UCH/VID,,
83,"Farías, P.",Alianza: pricing to enter the pension industry,2014,Emerald Emerging Markets Case Studies,SCOPUS/UCH/VID,http://dx.doi.org/10.1108/EEMCS-05-2013-0052,10.1108/EEMCS-05-2013-0052
84,"Farías Nazel, Pablo",Estrategias demarketingutilizadas por las empresas chilenas para incrementar el valor de los clientes,2014,Cuadernos de Administracion (Universidad Del Valle),SCIELO-otros paises /UCH/VID,,
85,"Farias, P",Business group characteristics and firm operating performance: evidence from Chile,2014,ACADEMIA-REVISTA LATINOAMERICANA DE ADMINISTRACION,ISI/UCH/VID,http://dx.doi.org/10.1108/ARLA-08-2013-0115,10.1108/ARLA-08-2013-0115
86,"Valenzuela, L;Torres, E;Hidalgo, P;Farias, P",Salesperson CLV orientation's effect on performance,2014,JOURNAL OF BUSINESS RESEARCH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jbusres.2013.11.012,10.1016/j.jbusres.2013.11.012
87,"Manzur, E;Olavarrieta, S;Hidalgo-Campos, P;Farias, P",Store price promotion strategies: an empirical study from Chile,2013,ACADEMIA-REVISTA LATINOAMERICANA DE ADMINISTRACION,ISI/UCH/VID,http://dx.doi.org/10.1108/ARLA-07-2013-0093,10.1108/ARLA-07-2013-0093
88,"Farías, P.",AFP Innova: competing in a tender for new affiliates,2012,Emerald Emerging Markets Case Studies,SCOPUS/UCH/VID,http://dx.doi.org/10.1108/20450621211284679,10.1108/20450621211284679
89,Manzur E;Farias P;Olavarrieta S;Hidalgo P,Determinants of in-store price knowledge for packaged products: An empirical study in a Chilean hypermarket,2012,JOURNAL OF BUSINESS RESEARCH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jbusres.2011.10.035,10.1016/j.jbusres.2011.10.035
90,"Manzur, E;Uribe, R;Hidalgo, P;Olavarrieta, S;Farias, P",Comparative advertising effectiveness in Latin America: evidence from Chile,2012,INTERNATIONAL MARKETING REVIEW,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1108/02651331211229769,10.1108/02651331211229769
