,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
132,"Kapuscinski, A.R., Hard, J.J., Paulson, K.M., Neira, R., Ponniah, A., Kamonrat, W., Mwanja, W., Fleming, I.A., Gallardo, J., Devlin, R.H., Trisak, J.",Approaches to assessing gene flow,2007,Environmental Risk Assessment of Genetically Modified Organisms,SCOPUS/UCH/VID,,
133,"Neira, R ; Gallardo, JA ; Lhorente, JP",The consequences of including non-additive effects on the genetic evaluation of harvest body weight in coho salmon,2007,AQUACULTURE,ISI/UCH/VID,http://dx.doi.org/10.1016/j.aquaculture.2007.07.066,10.1016/j.aquaculture.2007.07.066
134,"Neira, R; Diaz, NF; Gall, GAE; Gallardo, JA; Lhorente, JP; Manterola, R",Genetic improvement in Coho salmon (Oncorhynchus kisutch). I: Selection response and inbreeding depression on harvest weight,2006,AQUACULTURE,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.aquaculture.2006.03.002,10.1016/j.aquaculture.2006.03.002
135,"Neira, R; Diaz, NF; Gall, GAE; Gallardo, JA; Lhorente, JP; Alert, A",Genetic improvement in coho salmon (Oncorhynchus kisutch). II: Selection response for early spawning date,2006,AQUACULTURE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.aquaculture.2006.03.001,10.1016/j.aquaculture.2006.03.001
136,"Cerda, C; Neira, R; Barria, N","Genetic and phenotypic parameters for harvest weight, color flesh and fat content in coho salmon (Oncorhynchus kisutch)",2005,AQUACULTURE,ISI/UCH/VID,http://dx.doi.org/10.1016/j.aquaculture.2005.02.001,10.1016/j.aquaculture.2005.02.001
137,"Araneda, C; Neira, R; Cortez, S; Soto, C; Diaz, NF; Iturra, P",Genetic divergence of early and late coho salmon (Oncorhynchus kisutch) spawners based on RAPD variation,2005,AQUACULTURE,ISI/UCH/VID,http://dx.doi.org/10.1016/j.aquaculture.2005.02.001,10.1016/j.aquaculture.2005.02.001
138,"Araneda, C; Neira, R; Iturra, P",Identification of a dominant SCAR marker associated with colour traits in Coho salmon (Oncorhynchus kisutch),2005,AQUACULTURE,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.aquaculture.2005.02.028,10.1016/j.aquaculture.2005.02.028
139,"Gallardo, JA; Neira, R","Environmental dependence of inbreeding depression in cultured Coho salmon (Oncorhynchus kisutch): aggressiveness, dominance and intraspecific competition",2005,HEREDITY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1038/sj.hdy.6800741,10.1038/sj.hdy.6800741
140,"Gallardo, JA; Garcia, X; Lhorente, JP; Neira, R",Inbreeding and inbreeding depression of female reproductive traits in two populations of coho salmon (Oncorhynchus kisutch) selected by best linear unbiased prediction,2005,AQUACULTURE,ISI/UCH/VID,http://dx.doi.org/10.1016/j.aquaculture.2005.02.001,10.1016/j.aquaculture.2005.02.001
141,"Gallardo, JA; Garcia, X; Lhorente, JP; Neira, R",Effect of nonrandom mating schemes for reduction of inbreeding in cultured populations of Coho salmon (Oncorhynchus kisutch),2005,AQUACULTURE,ISI/UCH/VID,http://dx.doi.org/10.1016/j.aquaculture.2005.02.001,10.1016/j.aquaculture.2005.02.001
