,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
88,1010956,"Lo bello, lo sublime y lo siniestro. Estudio de las transformaciones históricas de las categorías estéticas en la clave de negatividad",01/03/2001,01/03/2004,C. Oyarzún / S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Regular
89,1990687,"Muerte del arte y destino del poema en la modernidad Holderlin, Hegel, Poe, Baudelaire",01/03/1999,01/03/2001,C. Oyarzún / S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Regular
90,1211264,Para una ontología de las multiplicidades. Un encuentro entre Deleuze y Lucrecio,01/08/2020,01/08/2020,M. Ruiz,Departamento de Teoría de las Artes,FONDECYT,Regular
91,3190248,"Revisión y análisis de la ruptura y el programa poético de Purgatorio, Anteparaíso y Zurita de Raúl Zurita",01/10/2018,01/10/2022,M. Ruiz,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
92,3190804,La recepción del pensamiento existencialista francés en el Cono Sur y Brasil: circulación de ideas en una atmósfera intelectual regional,01/10/2018,01/10/2018,M. Ruiz,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
93,1180370,Del acontecimiento. Hacia una filosofía política en Henri Bergson,01/03/2018,01/03/2021,M. Ruiz,Departamento de Teoría de las Artes,FONDECYT,Regular
94,3180334,Religión y tecnicidad. Aproximación a textos tardíos de Dérrida,01/08/2017,01/08/2017,M. Ruiz,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
95,1170166,"Acontecimiento, la guerra y la democracia. Hacia una filosofía política en el pensamiento de Bergson",01/08/2016,01/08/2016,M. Ruiz,Departamento de Teatro,FONDECYT,Regular
96,ENLNO14/16,"Acontecimiento, la guerra y la democracia. Hacia una filosofía política en el pensamiento de Bergson",01/08/2016,01/08/2016,M. Ruiz,Departamento de Teatro,Fondo Central de Investigación,U-APOYA: Proyectos de Enlaces
97,11150032,"Acontecimiento, la guerra y la democracia. Hacia una filosofía política en el pensamiento de Bergson",01/06/2015,01/06/2015,M. Ruiz,Departamento de Teatro,FONDECYT,Iniciación en Investigación
98,3130357,Fundamentos estético-filosófico para una poética en clave creacionista. Función y concepto de los manifiestos en Vicente Huidobro,01/10/2012,01/10/2014,M. Ruiz / S. Rojas,Escuela de Postgrado,FONDECYT,Postdoctorado
99,AV98-001,"Estudio de los factores causantes del deterioro de obras de Arte en los Museos. Publicación proponiendo soluciones, diseño vitrina no contaminante",01/12/1998,01/12/1998,J. Theile / N. Yutronic,Departamento de Teoría de las Artes,Fondo Central de Investigación,CREACION ARTISTICA DID
100,3220013,La praxis en el arte contemporáneo: en torno al hacer del arte como cuestionamiento de los límites disciplinares,01/09/2021,01/09/2021,R. Zúñiga,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
