,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
128,3230036,The Role of Kappa Distributions on Fundamental Plasma Physics Phenomena in the GeoSpace Environment,01/03/2023,01/03/2026,P. Moya,Departamento de Física,FONDECYT,Postdoctorado
129,1231399,Effects of the plasma composition and Coulomb collisions on the inertial-to-kinetic transition scales in solar wind turbulence,01/08/2022,01/08/2022,P. Moya,UCO. Depto. de Fisiología,FONDECYT,Regular
130,1230495,The macro and micro physics of expanding plasma systems: implications for solar and stellar winds,01/07/2022,01/07/2022,P. Moya,Departamento de Física,FONDECYT,Regular
131,ENL08/23,Micro y macro física de plasmas en expansión: implicaciones en el viento solar y vientos estelares,01/06/2023,01/06/2024,P. Moya,Departamento de Física,Fondo Central de Investigación,U-APOYA: Proyectos de Enlaces
132,3220611,The Role of Kappa Distributions on Fundamental Plasma Physics Phenomena in the GeoSpace Environment,01/09/2021,01/09/2021,P. Moya,Departamento de Física,FONDECYT,Postdoctorado
133,IM21_11468_en,Millennium Institute for Space Exploration,01/03/2023,01/03/2023,"P. Moya, R. Méndez, M. Riquelme, J. Valdivia",Departamento de Física,Iniciativa Científica Milenio,Institutos Milenios en Ciencias Exactas y Naturales
134,1211144,Roles of turbulent transport and total pressure balance in dynamics of Earth's magnetosphere,01/03/2021,01/03/2025,"J. Valdivia, P. Moya, M. Díaz",Universidad De Santiago,FONDECYT,Regular
135,1200956,Role of turbulent transport and total pressure balance in the dynamics of the magnetosphere of the Earth,01/08/2019,01/08/2019,"P. Moya, J. Valdivia, M. Díaz",Universidad De Santiago,FONDECYT,Regular
136,1191351,"Kinetic instabilities and wave-particle interactions in non Maxwellian plasmas. Linear, quasi-linear, and non-linear analysis",01/04/2019,01/04/2023,P. Moya,Departamento de Física,FONDECYT,Regular
137,1181298,Simulating relativistic electron-positron plasmas: from thermally induced electromagnetic fluctuations to magnetic reconnection,01/07/2017,01/07/2017,"B. Toledo / P. Moya, J. Valdivia",Departamento de Física,FONDECYT,Regular
138,U-REDES-G_2018-02,"""Caracterización de la turbulencia en plasmas espaciales y astrofísicos utilizando redes complejas. Simulaciones y análisis de datos""",01/08/2018,01/08/2018,P. Moya,Departamento de Física,Fondo Central de Investigación,Programa U-Redes: Línea 1 Incentivo a la Generación de Red
139,1171599,Simulating relativistic electron-positron plasmas: from thermally induced electromagnetic fluctuations to magnetic reconnection,01/09/2016,01/09/2016,"B. Toledo / P. Moya, J. Valdivia",Departamento de Física,FONDECYT,Regular
140,NM2016_023,Núcleo Milenio de estudios de complejidad en geociencias y ciencias Espaciales,01/07/2016,01/07/2016,P. Moya,Departamento de Física,Iniciativa científica Milenio,Núcleos Milenio
141,11150055,"The effect of non-thermal particles in the relaxation of nearly collisionless plasmas: a study using theory, simulations, and data analysis",01/11/2015,01/11/2018,P. Moya,Departamento de Física,FONDECYT,Iniciación en Investigación
142,10677,"Procesos fundamentales en física de plasmas espaciales, combinando instrumentación, observaciones, teoría y simulaciones",01/10/2015,01/10/2018,"J. Valdivia / V. Muñoz, M. Díaz, J. Silva, M. Orchard, P. Moya",Departamento de Física,Programa de Investigación Asociativa,Concurso Anillos en Ciencia y Tecnologia
143,3240387,Adaptación de los descriptores de la topología química cuántica (qct) para entender la superconductividad topológica: avanzando en nuestra comprensión de los fenómenos cuánticos exóticos,01/07/2023,01/07/2023,F. Muñoz,Departamento de Física,FONDECYT,Postdoctorado
144,1241384,Spin-to-charge conversion in copper oxide heterostructures,01/08/2023,01/08/2023,F. Muñoz,,FONDECYT,Regular
145,1231635,Spin-to-charge conversion in copper oxide heterostructures,01/08/2022,01/08/2022,F. Muñoz,Universidad De Santiago,FONDECYT,Regular
146,1231487,Defects in two-dimensional materials and heterostructures,01/03/2023,01/03/2027,F. Muñoz,Departamento de Física,FONDECYT,Regular
147,3220130,Interaction of single photon emitters and topologically-protected states in van der Waals heterostructures,01/09/2021,01/09/2021,F. Muñoz,Departamento de Física,FONDECYT,Postdoctorado
148,1220715,Strain effect on local electronic properties of topological insulator nanostructures,01/04/2022,01/04/2026,F. Muñoz,UTFSM. Depto. de Física,FONDECYT,Regular
149,3210218,Predicting 2D carbon-based materials by using molecules as building blocks,01/08/2020,01/08/2020,F. Muñoz,Departamento de Física,FONDECYT,Postdoctorado
150,3201093,Reactive Molecular Dynamics under Extreme Conditions,01/12/2019,01/12/2019,F. Muñoz,Departamento de Física,FONDECYT,Postdoctorado
151,1191353,Topological Insulator Superlattices,01/04/2019,01/04/2023,F. Muñoz,Departamento de Física,FONDECYT,Regular
152,ACT192023,Light-Matter Interactions in Topological Nanomaterials Towards Low-Consumption Information Technology,01/11/2019,01/11/2022,F. Muñoz,PUC. Depto. de Física,Programa de Investigación Asociativa,Concurso Anillos en Ciencia y Tecnologia
153,1181861,Properties of Imogolite and Imogolite-like Nanotubes: Interaction with 2D Materials,01/08/2017,01/08/2017,F. Muñoz,Departamento de Física,FONDECYT,Regular
154,1150806,"Characterization, Design and Transport Properties of Topologically Protected Surface States",01/03/2015,01/03/2019,F. Muñoz / F. Torres,Departamento de Física,FONDECYT,Regular
155,11110510,Nanoclusters and their Interaction with Nanostructures,01/10/2011,01/10/2014,F. Muñoz,Departamento de Física,FONDECYT,Iniciación en Investigación
156,1242013,Complex networks and fractal analysis of time series of interest for space and astrophysical plasma systems,01/07/2023,01/07/2023,V. Muñoz,Departamento de Física,FONDECYT,Regular
157,1231939,Metaphorization and enaction in an experimental epistemology of mathematics,01/08/2022,01/08/2022,"J. Soto / R. Pomareda, L. Cubillos, M. Yáñez, R. Araya, V. Muñoz, L. Jiménez",Departamento de Matemáticas,FONDECYT,Regular
158,CP21-P148,Érase una vez… relatos cotidianos de física y matemática,01/11/2022,01/11/2022,V. Muñoz,Departamento de Física,Programa Ciencia Pública,Ciencia Pública para el Desarrollo de Productos de Divulgación del Conocimiento
159,COVID1028,"""Estudio de complejidad para la pandemia COVID-19""",01/06/2020,01/06/2021,V. Muñoz,Departamento de Física,"Subdirección de Redes, Estrategia y Conocimiento (REC)",Concurso asignación rápida Covid-19
160,1201967,Time series and complex networks approaches for nonlinear processes in space plasmas,01/03/2020,01/03/2024,V. Muñoz,Departamento de Física,FONDECYT,Regular
161,REDES170204,Complex Networks Studies on Natural and Induced Seismicity,01/12/2017,01/12/2019,V. Muñoz / D. Pastén,Departamento de Física,Cooperación Internacional: Multilateral y vinculación,Apoyo a la Formación de Redes Internacionales_Centros
162,3160758,Characterization of edge localized modes instabilities in magnetically confined fusion plasmas,01/06/2015,01/06/2015,V. Muñoz,Departamento de Física,FONDECYT,Postdoctorado
163,1161711,Nonlinear phenomena in magnetized plasmas: an study on solitons and geomagnetic storms,01/04/2016,01/04/2020,V. Muñoz,Departamento de Física,FONDECYT,Regular
164,10677,"Procesos fundamentales en física de plasmas espaciales, combinando instrumentación, observaciones, teoría y simulaciones",01/10/2015,01/10/2018,"J. Valdivia / V. Muñoz, M. Díaz, J. Silva, M. Orchard, P. Moya",Departamento de Física,Programa de Investigación Asociativa,Concurso Anillos en Ciencia y Tecnologia
165,REDES140112,Development of Chile/UK Collaboration Network for Fusion Research,01/12/2014,01/06/2016,V. Muñoz,Departamento de Física,Cooperación Internacional: Multilateral y vinculación,Apoyo a la Formación de Redes Internacionales_Centros
166,ANM-25,Núcleo milenio de ciencia y educación: Enseñar y aprender ciencias en el mundo de hoy,01/01/2013,01/01/2013,"A. Galdámez / J. Orlando, M. Handford, C. Areche, C. Stange, J. Alcaíno, J. Camacho, V. Muñoz",Departamento de Estudios Pedagógicos,Iniciativa científica Milenio,Núcleos Milenio
167,1121144,Nonlinear processes in relativistic electron-positron plasmas,01/03/2012,01/03/2016,V. Muñoz,Departamento de Física,FONDECYT,Regular
168,1080658,"Nonextensive statistics in complex systems: a study in plasmas, seisms and traffic/pedestrian flow",01/03/2008,01/03/2012,V. Muñoz,Departamento de Física,FONDECYT,Regular
169,FB007,Centro para el Desarrollo de la Nanociencia y Nanotecnología,01/12/2008,01/12/2021,"G. González, E. Spodine, M. Kiwi, J. Rogan, C. Cardenas, V. Muñoz, F. Mendizábal, J. Valdivia",USACH. Depto. de Física,Programa Financiamiento Basal,Basal
170,1060830,Waves in nonextensive relativistic plasmas,01/03/2006,01/03/2008,V. Muñoz,Departamento de Física,FONDECYT,Regular
