,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
235,"Grez A.A., Zaviezo T., Roy H.E., Brown P.M.J., Segura B.",In the shadow of the condor: invasive Harmonia axyridis found at very high altitude in the Chilean Andes,2017,INSECT CONSERVATION AND DIVERSITY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/icad.12258,10.1111/icad.12258
236,"Vergara, PM; Meneses, LO; Grez, AA; Quiroz, MS; Soto, GE; Perez-Hernandez, CG; Diaz, PA; Hahn, IJ; Fierro, A",Occupancy pattern of a long-horned beetle in a variegated forest landscape: linkages between tree quality and forest cover across spatial scales,2017,LANDSCAPE ECOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s10980-016-0443-1,10.1007/s10980-016-0443-1
237,"Grez, AA; Zaviezo, T; Roy, HE; Brown, PMJ; Bizama, G",Rapid spread of Harmonia axyridis in Chile and its effects on local coccinellid biodiversity,2016,DIVERSITY AND DISTRIBUTIONS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/ddi.12455,10.1111/ddi.12455
238,"Roy, HE; Brown, PMJ; Adriaens, T; Berkvens, N; Borges, I; Clusella-Trullas, S; Comont, RF; De Clercq, P; Eschen, R; Estoup, A; Evans, EW; Facon, B; Gardiner, MM; Gil, A; Grez, AA; Guillemaud, T; Haelewaters, D; Herz, A; Honek, A; Howe, AG; Hui, C; Hutchison, WD; Kenis, M; Koch, RL; Kulfan, J; Handley, LL; Lombaert, E; Loomans, A; Losey, J; Lukashuk, AO; Maes, D; Magro, A; Murray, KM; San Martin, G; Martinkova, Z; Minnaar, IA; Nedved, O; Orlova-Bienkowskaja, MJ; Osawa, N; Rabitsch, W; Ravn, HP; Rondoni, G; Rorke, SL; Ryndevich, SK; Saethre, MG; Sloggett, JJ; Soares, AO; Stals, R; Tinsley, MC; Vandereycken, A; van Wielink, P; Viglasova, S; Zach, P; Zakharov, IA; Zaviezo, T; Zhao, ZH","The harlequin ladybird, Harmonia axyridis: global perspectives on invasion history and ecology",2016,BIOLOGICAL INVASIONS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s10530-016-1077-6,10.1007/s10530-016-1077-6
239,"Garcia-Lopez, A; Martinez-Falcon, AP; Mico, E; Estrada, P; Grez, AA",Diversity distribution of saproxylic beetles in Chilean Mediterranean forests: influence of spatiotemporal heterogeneity and perturbation,2016,JOURNAL OF INSECT CONSERVATION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s10841-016-9905-7,10.1007/s10841-016-9905-7
240,"Barahona-Segovia, RM;Grez, AA;Bozinovic, F",Testing the hypothesis of greater eurythermality in invasive than in native ladybird species: from physiological performance to life-history strategies,2016,ECOLOGICAL ENTOMOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/een.12287,10.1111/een.12287
241,"Cerda, Y; Grez, AA; Simonetti, JA","The role of the understory on the abundance, movement and survival of Ceroglossus chilensis in pine plantations: an experimental test",2015,JOURNAL OF INSECT CONSERVATION,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1007/s10841-015-9752-y,10.1007/s10841-015-9752-y
242,"Quintero, Carolina; Garibaldi, Lucas Alejandro; Grez Villarroel, Audrey; Polidori, Carlo; Nieves Aldrey, José",Galls of the temperate forest of Southern South America: Argentina and Chile,2014,Neotropical Insect Galls,SCOPUS/UCH/VID,http://dx.doi.org/10.1007/978-94-017-8783-3_21,10.1007/978-94-017-8783-3_21
243,"Grez, AA; Zaviezo, T; Hernandez, J; Rodriguez-San Pedro, A; Acuna, P",The heterogeneity and composition of agricultural landscapes influence native and exotic coccinellids in alfalfa fields,2014,AGRICULTURAL AND FOREST ENTOMOLOGY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1111/afe.12068,10.1111/afe.12068
244,"Lombaert, E; Guillemaud, T; Lundgren, J; Koch, R; Facon, B; Grez, A; Loomans, A; Malausa, T; Nedved, O; Rhule, E; Staverlokk, A; Steenberg, T; Estoup, A",Complementarity of statistical treatments to reconstruct worldwide routes of invasion: the case of the Asian ladybird Harmonia axyridis,2014,MOLECULAR ECOLOGY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1111/mec.12989,10.1111/mec.12989
245,"Grez, AA;Zaviezo, T;Gardiner, MM",Local predator composition and landscape affects biological control of aphids in alfalfa fields,2014,BIOLOGICAL CONTROL,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.biocontrol.2014.04.005,10.1016/j.biocontrol.2014.04.005
