,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
76,1160152,Light leaves and path morphisms,01/04/2016,01/04/2020,N. Libedinsky,Departamento de Matemáticas,FONDECYT,Regular
77,3140612,Kazhdan-lusztig polynomials for generalized temperley-lieb algebras,01/11/2013,01/11/2016,N. Libedinsky,Departamento de Matemáticas,FONDECYT,Postdoctorado
78,3130372,"Soergel bimodules, at the crossroads of low-dimensional topology and representation theory",01/10/2012,01/10/2012,N. Libedinsky,Departamento de Matemáticas,FONDECYT,Postdoctorado
79,U-RedesII-1,Redes interactivas de aprendizaje,01/10/2013,01/10/2014,N. Libedinsky,Departamento de Matemáticas,Fondo Central de Investigación,Programa U-Redes: Línea 2 incentivo a la Consolidación de Red; Domeyko II
80,11121118,Soergel bimodules and Lusztig's conjecture,01/10/2012,01/10/2015,N. Libedinsky,Departamento de Matemáticas,FONDECYT,Iniciación en Investigación
81,3240191,Sumas de cuadrados y el radical de Kaplansky en cuerpos de funciones,01/06/2023,01/06/2023,G. Lucchini,Departamento de Matemáticas,FONDECYT,Postdoctorado
82,1240001,Algebraic groups and field arithmetic,01/07/2023,01/07/2023,G. Lucchini,Departamento de Matemáticas,FONDECYT,Regular
83,3230406,Derivaciones topológicamente integrables y singularidades de ciertas ind-variedades,01/03/2023,01/03/2026,G. Lucchini,Departamento de Matemáticas,FONDECYT,Postdoctorado
84,1210010,Arithmetic in homogeneous spaces,01/03/2021,01/03/2024,G. Lucchini,Departamento de Matemáticas,FONDECYT,Regular
85,11170016,Algebraic groups and homogeneous spaces: arithmetic and algebraic aspects,01/10/2017,01/10/2020,G. Lucchini,Departamento de Matemáticas,FONDECYT,Iniciación en Investigación
86,PAI79170034,Inserción de un Geómetra Aritmético,01/10/2017,01/10/2020,E. Friedman / G. Lucchini,Departamento de Matemáticas,Programa de Capital Humano Avanzado,Inserción de Capital Humano en la Academia
87,3240243,"Elliptic, Siegel and Hermitian cusp forms: Fourier and Fourier-Jacobi coefficients",01/06/2023,01/06/2023,Y. Martin,Departamento de Matemáticas,FONDECYT,Postdoctorado
88,1210671,"On integral transforms of cusp forms, Fourier coefficients of Siegel modular forms, and generalized Bernoulli numbers",01/08/2020,01/08/2020,Y. Martin,Departamento de Matemáticas,FONDECYT,Regular
89,1150943,"On modular forms of several variables, Dirichlet series, integral kernels, and Bernoulli numbers",01/03/2015,01/03/2019,Y. Martin,Departamento de Matemáticas,FONDECYT,Regular
90,3140554,Some problems on modular forms and Jacobi forms,01/11/2013,01/11/2015,Y. Martin,Departamento de Matemáticas,FONDECYT,Postdoctorado
91,1121064,"On Jacobi forms, Dirichlet series, and some explicit relations among them",01/03/2012,01/03/2015,Y. Martin,Departamento de Matemáticas,FONDECYT,Regular
92,1090094,On analogues of Dirichlet series associated to hyperbolic and elliptic expansions of modular forms.,01/03/2009,01/03/2012,Y. Martin,Departamento de Matemáticas,FONDECYT,Regular
