,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
537,"Villaseñor T., Celis S., Queupil J.P., Pinto L., Rojas M.",The influence of early experiences and university environment for female students choosing geoscience programs: A case study at Universidad de Chile,2020,Advances in Geosciences,SCOPUS/UCH/VID,http://dx.doi.org/10.5194/adgeo-53-227-2020,10.5194/adgeo-53-227-2020
538,"Hawkins, E; Frame, D; Harrington, L; Joshi, M; King, A; Rojas, M; Sutton, R",Observed Emergence of the Climate Change Signal: From the Familiar to the Unknown,2020,GEOPHYSICAL RESEARCH LETTERS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1029/2019GL086259,10.1029/2019GL086259
539,"Flores-Aqueveque, V; Rojas, M; Aguirre, C; Arias, PA; Gonzalez, C",South Pacific Subtropical High from the late Holocene to the end of the 21st century: insights from climate proxies and general circulation models,2020,CLIMATE OF THE PAST,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.5194/cp-16-79-2020,10.5194/cp-16-79-2020
540,"Aguirre, C; Rojas, M; Garreaud, RD; Rahn, DA",Role of synoptic activity on projected changes in upwelling-favourable winds at the ocean's eastern boundaries,2019,NPJ CLIMATE AND ATMOSPHERIC SCIENCE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1038/s41612-019-0101-9,10.1038/s41612-019-0101-9
541,"Hoyos-Santillan, J; Miranda, A; Lara, A; Rojas, M; Sepulveda-Jauregui, A",Protecting Patagonian peatlands in Chile,2019,SCIENCE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1126/science.aaz9244,10.1126/science.aaz9244
542,"Seth, A; Giannini, A; Rojas, M; Rauscher, SA; Bordoni, S; Singh, D; Camargo, SJ","Monsoon Responses to Climate Changes-Connecting Past, Present and Future",2019,CURRENT CLIMATE CHANGE REPORTS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s40641-019-00125-y,10.1007/s40641-019-00125-y
543,"Bozkurt, D; Rojas, M; Boisier, JP; Rondanelli, R; Garreaud, R; Gallardo, L",Dynamical downscaling over the complex terrain of southwest South America: present climate conditions and added value analysis,2019,CLIMATE DYNAMICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s00382-019-04959-y,10.1007/s00382-019-04959-y
544,"Reynhout, SA; Sagredo, EA; Kaplan, MR; Aravena, JC; Martini, MA; Moreno, PI; Rojas, M; Schwartz, R; Schaefer, JM",Holocene glacier fluctuations in Patagonia are modulated by summer insolation intensity and paced by Southern Annular Mode-like variability,2019,QUATERNARY SCIENCE REVIEWS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.quascirev.2019.05.029,10.1016/j.quascirev.2019.05.029
545,"Lillo-Ortega, G; Aldunce, P; Adler, C; Vidal, M; Rojas, M",On the evaluation of adaptation practices: a transdisciplinary exploration of drought measures in Chile,2019,SUSTAINABILITY SCIENCE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s11625-018-0619-5,10.1007/s11625-018-0619-5
546,"Bravo, C; Bozkurt, D; Gonzalez-Reyes, A; Quincey, DJ; Ross, AN; Farias-Barahona, D; Rojas, M",Assessing Snow Accumulation Patterns and Changes on the Patagonian Icefields,2019,FRONTIERS IN ENVIRONMENTAL SCIENCE,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.3389/fenvs.2019.00030,10.3389/fenvs.2019.00030
